,User,Level_of_Study,Year_of_Course,Registration_Status,Course_Title,Course_Code,Teaching_Sessions,Attended,Explained_Absences,Non_Attendance,Percentage_Attendance,Percentage_Attendance_Unexcused,Last_Attendence,Assessments,Submitted,Explained_Non_Submission,Non_Submission,Within_Late_Period_Flag,Percentage_Submitted,Last_Submitted,Academic_Advising_Sessions,Attended_AA,Explained_Non_Attendances_AA,Non_Attendances_AA,Attendance_Not_Recorded_AA,Percentage_Attendance_AA,Last_Attended_AA
1547,43402600.0,UG,0.0,REGISTERED,Comp Sci (FDN),G5009U,40.0,34.0,0.0,6.0,0.85,0.85,2017-11-06T15:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-02T13:14:43.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1548,43008946.0,UG,2.0,REGISTERED,Comp for Bus and Mgmt,GH561U,14.0,7.0,0.0,7.0,0.5,0.5,2017-11-02T11:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-26T13:01:15.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1549,43202610.0,UG,1.0,REGISTERED,Mechanical Engineering,H3002U,27.0,16.0,0.0,11.0,0.592592592592593,0.592592592592593,2017-11-06T12:00:00.000000,3.0,2.0,0.0,1.0,0.0,0.666666666666667,2017-10-19T15:38:11.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1550,43002238.0,UG,3.0,REGISTERED,Computing for Bus and Mgmt,GH561U,9.0,9.0,0.0,0.0,1.0,1.0,2017-11-03T12:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-16T00:00:00.000000
1551,43436542.0,PGT,1.0,REGISTERED,Intel and Adap Sys,G5Q32T,16.0,3.0,0.0,13.0,0.1875,0.1875,2017-11-02T15:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1552,43402516.0,UG,1.0,REGISTERED,Comp Sci (IP),G40F0U,27.0,25.0,0.0,2.0,0.925925925925926,0.925925925925926,2017-11-06T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-01T16:02:02.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1553,43402680.0,UG,0.0,REGISTERED,Eng (FDN),H9001U,30.0,26.0,0.0,4.0,0.866666666666667,0.866666666666667,2017-11-06T14:00:00.000000,7.0,7.0,0.0,0.0,0.0,1.0,2017-10-24T11:52:16.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1554,43209316.0,UG,1.0,REGISTERED,Mechanical Engineering (IP),H32F0U,23.0,12.0,0.0,11.0,0.521739130434783,0.521739130434783,2017-11-06T12:00:00.000000,3.0,2.0,0.0,1.0,0.0,0.666666666666667,2017-10-27T15:03:49.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1555,42604212.0,UG,4.0,REGISTERED,Mechanical Engineering,H3006U,19.0,17.0,0.0,2.0,0.894736842105263,0.894736842105263,2017-11-03T09:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-19T15:04:31.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1556,42801498.0,UG,3.0,REGISTERED,Mechanical Engineering,H3006U,9.0,2.0,1.0,6.0,0.222222222222222,0.333333333333333,2017-10-31T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1557,43409138.0,UG,0.0,REGISTERED,Eng (FDN),H9001U,30.0,29.0,0.0,1.0,0.966666666666667,0.966666666666667,2017-11-06T14:00:00.000000,7.0,7.0,0.0,0.0,0.0,1.0,2017-10-23T11:01:38.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1558,43209020.0,UG,1.0,REGISTERED,Mechanical Engineering,H3002U,27.0,24.0,1.0,2.0,0.888888888888889,0.925925925925926,2017-11-06T12:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-10-27T15:54:37.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1559,43002178.0,UG,2.0,REGISTERED,Mechanical Engineering,H3006U,19.0,12.0,0.0,7.0,0.631578947368421,0.631578947368421,2017-11-03T09:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-02T14:39:33.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1560,42801682.0,UG,4.0,REGISTERED,Comp Sci and AI (IP),G42F0U,18.0,18.0,0.0,0.0,1.0,1.0,2017-11-03T12:59:59.999000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-25T21:54:25.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1561,43009570.0,UG,2.0,TWD-OTHER,Elecl Eng and Elecc Eng,H5001U,17.0,5.0,12.0,0.0,0.294117647058824,1.0,2017-11-06T09:00:00.000000,3.0,2.0,0.0,1.0,0.0,0.666666666666667,2017-11-02T15:53:01.000000,5.0,5.0,0.0,0.0,0.0,1.0,2017-10-30T00:00:00.000000
1562,43402426.0,UG,1.0,REGISTERED,Comp Sci (IP),G40F0U,27.0,25.0,0.0,2.0,0.925925925925926,0.925925925925926,2017-11-06T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-02T13:54:48.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1563,43402908.0,UG,1.0,REGISTERED,Comp Sci (IP),G40F0U,26.0,18.0,0.0,8.0,0.692307692307692,0.692307692307692,2017-11-06T11:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-02T10:06:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1564,43402838.0,UG,2.0,PWD-OTHER,Elecl Eng and Elecc Eng,H5001U,18.0,3.0,0.0,15.0,0.166666666666667,0.166666666666667,2017-11-06T09:00:00.000000,3.0,1.0,0.0,2.0,0.0,0.333333333333333,2017-11-02T15:55:19.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1565,43002028.0,UG,2.0,REGISTERED,Product Design (IP),H7006U,15.0,8.0,0.0,7.0,0.533333333333333,0.533333333333333,2017-11-06T11:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1566,43408742.0,UG,0.0,REGISTERED,Comp Sci (FDN),G5009U,40.0,36.0,0.0,4.0,0.9,0.9,2017-11-06T15:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-02T15:02:26.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1567,42604372.0,UG,4.0,REGISTERED,Mechanical Engineering,H3006U,18.0,14.0,1.0,3.0,0.777777777777778,0.833333333333333,2017-11-03T09:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-19T15:04:43.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1568,43007990.0,UG,2.0,REGISTERED,Mechanical Engineering (IP),H34F1U,19.0,18.0,0.0,1.0,0.947368421052632,0.947368421052632,2017-11-06T09:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-06T10:45:43.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1569,43409854.0,UG,0.0,REGISTERED,Crtve Tech and Dgn with FY,W2002U,18.0,15.0,0.0,3.0,0.833333333333333,0.833333333333333,2017-11-03T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1570,43202598.0,UG,2.0,REGISTERED,Mechanical Engineering,H3002U,20.0,12.0,0.0,8.0,0.6,0.6,2017-11-06T09:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-02T15:25:01.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1571,43006938.0,UG,2.0,REGISTERED,Mechanical Engineering,H3002U,20.0,7.0,0.0,13.0,0.35,0.35,2017-11-06T11:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-09T13:56:58.999000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-31T00:00:00.000000
1572,43209532.0,UG,1.0,REGISTERED,Mechanical Engineering (IP),H32F0U,27.0,17.0,0.0,10.0,0.62962962962963,0.62962962962963,2017-11-06T12:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-10-27T12:54:21.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1573,43202468.0,UG,2.0,REGISTERED,Elecl Eng and Elecc Eng,H5002U,18.0,5.0,0.0,13.0,0.277777777777778,0.277777777777778,2017-10-30T09:00:00.000000,3.0,2.0,0.0,1.0,0.0,0.666666666666667,2017-11-02T15:49:16.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1574,43202622.0,UG,1.0,REGISTERED,Computing for Digital Media,G5020U,26.0,0.0,3.0,23.0,0.0,0.115384615384615,2017-10-16T09:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-02T15:08:07.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-11-03T00:00:00.000000
1575,43408426.0,UG,0.0,REGISTERED,Crtve Tech and Dgn with FY,W2002U,18.0,15.0,0.0,3.0,0.833333333333333,0.833333333333333,2017-11-02T15:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1576,43202760.0,UG,3.0,REGISTERED,Comp Sci and AI,G5005U,18.0,1.0,17.0,0.0,0.0555555555555556,1.0,2017-10-26T12:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-23T15:14:30.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1577,42808114.0,UG,3.0,REGISTERED,GAME,G5027U,13.0,7.0,0.0,6.0,0.538461538461538,0.538461538461538,2017-11-03T14:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-11-02T12:32:05.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1578,43001896.0,UG,3.0,REGISTERED,Mechanical Engineering,H3002U,12.0,12.0,0.0,0.0,1.0,1.0,2017-11-06T11:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1579,43208476.0,UG,2.0,REGISTERED,Mechanical Engineering,H3002U,20.0,17.0,0.0,3.0,0.85,0.85,2017-11-06T11:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-02T14:09:19.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1580,43208974.0,UG,1.0,REGISTERED,Product Design,H7003U,19.0,13.0,0.0,6.0,0.684210526315789,0.684210526315789,2017-10-31T12:59:59.999000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-25T19:29:39.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1581,43001912.0,UG,3.0,REGISTERED,Mechanical Engineering,H3006U,8.0,8.0,0.0,0.0,1.0,1.0,2017-11-06T11:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1582,43209328.0,UG,2.0,REGISTERED,Computer Science,G5001U,13.0,7.0,0.0,6.0,0.538461538461538,0.538461538461538,2017-11-02T11:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-03T14:20:22.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1583,43202668.0,UG,2.0,REGISTERED,Comp for Dig Med (IP),G45F0U,17.0,16.0,0.0,1.0,0.941176470588235,0.941176470588235,2017-11-06T09:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-10-26T13:57:37.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1584,43002012.0,UG,3.0,REGISTERED,Mechanical Engineering,H3006U,12.0,11.0,0.0,1.0,0.916666666666667,0.916666666666667,2017-11-06T11:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1585,43435674.0,PGT,1.0,REGISTERED,Adv Mech Eng,H3501T,12.0,12.0,0.0,0.0,1.0,1.0,2017-11-03T11:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1586,43402422.0,UG,0.0,REGISTERED,Eng (FDN),H9001U,30.0,22.0,0.0,8.0,0.733333333333333,0.733333333333333,2017-11-06T14:00:00.000000,7.0,7.0,0.0,0.0,0.0,1.0,2017-10-23T11:45:20.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1587,43001842.0,UG,3.0,REGISTERED,Mechanical Engineering,H3002U,13.0,11.0,0.0,2.0,0.846153846153846,0.846153846153846,2017-11-06T11:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1588,43401650.0,UG,0.0,REGISTERED,Comp Sci (FDN),G5009U,40.0,37.0,0.0,3.0,0.925,0.925,2017-11-06T15:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-02T12:37:29.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1589,42801650.0,UG,3.0,REGISTERED,Computer Science,G5001U,13.0,12.0,0.0,1.0,0.923076923076923,0.923076923076923,2017-11-03T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-17T20:55:19.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1590,42801410.0,UG,3.0,REGISTERED,Computer Science,G5001U,13.0,5.0,4.0,4.0,0.384615384615385,0.692307692307692,2017-11-03T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-26T12:22:45.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1591,42806998.0,UG,3.0,REGISTERED,Computing for Bus and Mgmt,GH561U,10.0,8.0,0.0,2.0,0.8,0.8,2017-11-03T12:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1592,43410718.0,UG,2.0,REGISTERED,Elecl Eng and Elecc Eng,H5001U,18.0,8.0,0.0,10.0,0.444444444444444,0.444444444444444,2017-11-03T09:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-11-02T13:35:54.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1593,43402884.0,UG,1.0,REGISTERED,Computer Science,G5001U,26.0,14.0,0.0,12.0,0.538461538461538,0.538461538461538,2017-11-03T11:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-02T13:00:26.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1594,42606284.0,UG,3.0,REGISTERED,Mechanical Engineering,H3002U,12.0,11.0,0.0,1.0,0.916666666666667,0.916666666666667,2017-11-03T12:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1595,43435766.0,PGT,1.0,TWD-PERSONAL,Intel and Adap Sys,G5Q32T,17.0,12.0,0.0,5.0,0.705882352941177,0.705882352941177,2017-11-02T15:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1596,43409158.0,UG,0.0,REGISTERED,Eng (FDN),H9001U,30.0,29.0,0.0,1.0,0.966666666666667,0.966666666666667,2017-11-06T14:00:00.000000,7.0,6.0,0.0,1.0,0.0,0.857142857142857,2017-10-23T10:02:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-20T00:00:00.000000
1597,43402736.0,UG,1.0,REGISTERED,Comp Sci and AI,G5005U,24.0,12.0,0.0,12.0,0.5,0.5,2017-11-02T12:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-02T15:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1598,43402686.0,UG,1.0,REGISTERED,Computer Science,G5001U,26.0,20.0,0.0,6.0,0.769230769230769,0.769230769230769,2017-11-06T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-02T13:31:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1599,43002022.0,UG,3.0,REGISTERED,Mechanical Engineering,H3006U,13.0,13.0,0.0,0.0,1.0,1.0,2017-11-06T11:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1600,43402462.0,UG,1.0,PWD-OTHER,Comp Sci (IP),G40F0U,26.0,15.0,3.0,8.0,0.576923076923077,0.692307692307692,2017-11-06T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-02T15:10:36.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1601,42801654.0,UG,3.0,REGISTERED,Computing for Bus and Mgmt,GH561U,10.0,8.0,0.0,2.0,0.8,0.8,2017-11-03T12:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1602,43402786.0,UG,1.0,REGISTERED,E and E Eng with Robotics,H6009U,25.0,23.0,0.0,2.0,0.92,0.92,2017-11-06T12:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-10-27T10:46:10.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1603,43410116.0,UG,0.0,REGISTERED,Comp Sci (FDN),G5009U,40.0,33.0,0.0,7.0,0.825,0.825,2017-11-06T15:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-02T15:55:54.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1604,43410596.0,UG,2.0,REGISTERED,Comp for Bus and Mgmt,GH561U,13.0,11.0,0.0,2.0,0.846153846153846,0.846153846153846,2017-11-03T14:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-26T14:10:58.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1605,43210176.0,UG,1.0,PWD-OTHER,GAME,G5027U,26.0,2.0,0.0,24.0,0.0769230769230769,0.0769230769230769,2017-10-26T12:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-02T15:11:04.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1606,42608084.0,UG,3.0,REGISTERED,Mechanical Engineering,H3002U,9.0,9.0,0.0,0.0,1.0,1.0,2017-11-06T15:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1607,43433632.0,PGT,1.0,REGISTERED,Engineering Business Managemnt,H9000T,14.0,14.0,0.0,0.0,1.0,1.0,2017-11-06T15:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1608,43210164.0,UG,2.0,REGISTERED,Mechanical Engineering,H3002U,19.0,5.0,0.0,14.0,0.263157894736842,0.263157894736842,2017-10-31T14:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-02T11:01:41.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1609,43433824.0,PGT,1.0,REGISTERED,Mgmt of IT,G5511T,18.0,14.0,0.0,4.0,0.777777777777778,0.777777777777778,2017-11-06T11:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-26T13:58:53.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1610,43210772.0,UG,2.0,REGISTERED,Computer Science,G5001U,13.0,4.0,0.0,9.0,0.307692307692308,0.307692307692308,2017-11-03T15:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-03T10:09:14.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1611,43440074.0,PGT,1.0,REGISTERED,Mgmt of IT,G5511T,17.0,11.0,0.0,6.0,0.647058823529412,0.647058823529412,2017-11-03T15:59:59.999000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-26T13:38:04.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1612,43001988.0,UG,3.0,REGISTERED,Mechanical Engineering,H3002U,12.0,10.0,1.0,1.0,0.833333333333333,0.916666666666667,2017-11-06T15:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1613,43009370.0,UG,3.0,REGISTERED,Computing for Digital Media,G5020U,8.0,5.0,0.0,3.0,0.625,0.625,2017-11-03T14:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-10-19T14:47:46.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1614,43402848.0,UG,2.0,REGISTERED,Computer Science,G5001U,12.0,11.0,0.0,1.0,0.916666666666667,0.916666666666667,2017-11-03T14:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-03T16:56:54.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1615,43202436.0,UG,1.0,PWD-OTHER,Comp for Bus and Mgmt (IP),G44F0U,26.0,0.0,0.0,26.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1616,43008214.0,UG,2.0,REGISTERED,Computing for Digital Media,G5020U,15.0,3.0,0.0,12.0,0.2,0.2,2017-10-27T09:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-02T14:39:26.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1617,43435474.0,PGT,1.0,REGISTERED,Robotics and Autonomous Sy,H6517T,25.0,25.0,0.0,0.0,1.0,1.0,2017-11-06T12:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1618,43202604.0,UG,2.0,REGISTERED,GAME,G5027U,12.0,8.0,0.0,4.0,0.666666666666667,0.666666666666667,2017-11-03T14:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-01T18:55:56.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1619,43001830.0,UG,3.0,TWD-PERSONAL,Computer Science,G5001U,5.0,0.0,0.0,5.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-20T00:00:00.000000
1620,43202710.0,UG,3.0,REGISTERED,Elecl Eng and Elecc Eng,H5001U,24.0,20.0,1.0,3.0,0.833333333333333,0.875,2017-11-06T12:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1621,43409108.0,UG,0.0,REGISTERED,Eng (FDN),H9001U,30.0,26.0,0.0,4.0,0.866666666666667,0.866666666666667,2017-11-06T14:00:00.000000,7.0,7.0,0.0,0.0,0.0,1.0,2017-10-23T11:26:33.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1622,43402712.0,UG,1.0,TWD-OTHER,Mechanical Engineering,H3006U,27.0,23.0,0.0,4.0,0.851851851851852,0.851851851851852,2017-11-06T12:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-10-27T12:36:50.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1623,42801750.0,UG,2.0,REGISTERED,Comp Sci and AI,G5005U,10.0,1.0,0.0,9.0,0.1,0.1,2017-10-31T15:59:59.999000,1.0,1.0,0.0,0.0,0.0,1.0,2017-10-30T01:56:26.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1624,43402872.0,UG,2.0,REGISTERED,Elecl Eng and Elecc Eng,H5001U,18.0,12.0,0.0,6.0,0.666666666666667,0.666666666666667,2017-11-06T15:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-11-02T15:45:16.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1625,42801600.0,UG,3.0,REGISTERED,Mechanical Engineering,H3006U,8.0,7.0,0.0,1.0,0.875,0.875,2017-11-06T11:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1626,43001952.0,UG,3.0,REGISTERED,Mechanical Engineering,H3006U,11.0,11.0,0.0,0.0,1.0,1.0,2017-11-03T12:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1627,43402660.0,UG,1.0,REGISTERED,Computer Science,G5001U,25.0,25.0,0.0,0.0,1.0,1.0,2017-11-06T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-11-02T13:05:01.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1628,43402608.0,UG,0.0,REGISTERED,Comp Sci (FDN),G5009U,40.0,25.0,3.0,12.0,0.625,0.7,2017-11-06T15:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-02T14:00:20.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
1629,43402474.0,UG,0.0,REGISTERED,Comp Sci (FDN),G5009U,40.0,24.0,0.0,16.0,0.6,0.6,2017-11-06T15:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-11-09T15:45:01.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
